Date,Open,High,Low,Close,Adj Close,Volume
2015-05-19,172.800003,175.550003,171.600006,172.809998,164.424500,17563885
2015-05-20,173.339996,175.800003,173.199997,174.960007,166.470184,11868010
2015-05-21,173.990005,174.199997,170.580002,172.160004,165.508804,9573470
2015-05-22,172.759995,174.500000,172.240005,173.369995,166.672058,9091245
2015-05-25,173.399994,173.649994,170.110001,170.539993,163.951385,6228425
2015-05-26,171.240005,172.899994,169.050003,172.149994,165.499176,8637040
2015-05-27,169.600006,174.800003,169.600006,174.179993,167.450745,9011875
2015-05-28,174.339996,175.179993,171.220001,171.809998,165.172333,15283635
2015-05-29,172.139999,176.869995,172.139999,176.460007,169.642685,10859570
2015-06-01,176.979996,179.500000,175.619995,175.910004,169.113922,12704125
2015-06-02,176.589996,176.610001,168.270004,169.139999,162.605469,16620215
2015-06-03,168.600006,168.740005,165.000000,165.880005,159.471420,21569610
2015-06-04,167.000000,167.179993,164.050003,165.429993,159.038803,16055485
2015-06-05,165.399994,168.199997,163.630005,164.679993,158.317764,13471950
2015-06-08,166.000000,166.100006,163.110001,164.520004,158.163971,10556045
2015-06-09,164.580002,167.100006,163.639999,164.639999,158.279312,11576335
2015-06-10,164.600006,167.279999,164.600006,166.690002,160.250137,8792205
2015-06-11,168.000000,168.690002,160.399994,160.919998,154.703049,15458335
2015-06-12,159.779999,162.169998,158.800003,161.089996,154.866470,15189245
2015-06-15,162.380005,163.000000,159.610001,160.710007,154.501160,9629465
2015-06-16,160.800003,163.800003,159.220001,163.100006,156.798828,10452720
2015-06-17,164.000000,164.740005,162.320007,163.419998,157.106476,10595150
2015-06-18,162.100006,165.679993,161.429993,164.929993,158.558121,15115310
2015-06-19,165.199997,166.949997,164.399994,165.979996,159.567551,9672370
2015-06-22,167.160004,172.800003,167.020004,171.880005,165.239624,16062505
2015-06-23,172.179993,173.960007,171.160004,173.279999,166.585526,12920395
2015-06-24,172.199997,174.759995,170.500000,172.009995,165.364594,9633250
2015-06-25,171.479996,173.000000,169.600006,171.729996,165.095413,9546750
2015-06-26,170.399994,171.119995,167.919998,170.149994,163.576447,8739610
2015-06-29,166.600006,168.000000,164.800003,167.509995,161.038437,13008910
2015-06-30,167.800003,169.199997,166.809998,168.770004,162.249786,10901255
2015-07-01,168.779999,174.300003,168.330002,173.410004,166.710526,10008360
2015-07-02,173.600006,175.600006,173.399994,173.940002,167.220032,12745860
2015-07-03,173.960007,174.910004,172.440002,174.270004,167.537292,5434175
2015-07-06,171.940002,174.139999,171.000000,173.910004,167.191208,9839550
2015-07-07,174.000000,175.580002,171.250000,172.399994,165.739532,8516965
2015-07-08,170.000000,170.529999,158.440002,159.500000,153.337891,51260720
2015-07-09,161.800003,164.000000,159.000000,159.960007,153.780151,30729465
2015-07-10,161.589996,162.869995,160.800003,161.970001,155.712494,12458255
2015-07-13,163.000000,164.020004,157.600006,162.899994,156.606552,23861560
2015-07-14,163.000000,164.380005,161.199997,162.399994,156.125854,13142700
2015-07-15,162.339996,163.000000,160.199997,160.860001,154.645370,13717715
2015-07-16,161.600006,167.139999,160.960007,166.070007,159.654083,28100665
2015-07-17,164.199997,167.199997,162.399994,164.910004,158.538910,21185955
2015-07-20,165.179993,165.399994,162.800003,163.589996,157.269897,10734130
2015-07-21,164.000000,164.509995,161.009995,161.529999,155.289474,7971710
2015-07-22,161.399994,164.979996,160.220001,164.619995,158.260101,13214535
2015-07-23,164.399994,166.399994,163.009995,164.070007,157.731354,9892340
2015-07-24,164.199997,165.500000,161.199997,161.630005,155.385620,12759565
2015-07-27,161.600006,161.869995,156.449997,157.059998,150.992172,16092860
2015-07-28,157.589996,159.990005,156.820007,158.990005,152.847610,10796865
2015-07-29,160.380005,164.199997,159.199997,163.220001,156.914169,32223395
2015-07-30,164.399994,165.179993,161.759995,162.500000,156.222000,19520480
2015-07-31,163.580002,168.160004,162.820007,165.789993,159.384872,21541175
2015-08-03,166.990005,168.179993,164.850006,166.649994,160.211655,19091075
2015-08-04,166.300003,168.699997,165.009995,168.330002,161.826782,18714140
2015-08-05,168.800003,169.289993,165.839996,166.119995,159.702148,6614900
2015-08-06,166.600006,167.279999,165.000000,165.520004,159.125351,7253480
2015-08-07,165.600006,165.940002,163.869995,164.289993,157.942841,6664450
2015-08-10,164.800003,166.860001,162.419998,163.350006,157.039169,11091580
2015-08-11,164.000000,164.600006,159.399994,159.729996,153.559006,12570600
2015-08-12,158.960007,159.000000,153.339996,154.000000,148.050385,15414625
2015-08-13,156.000000,157.000000,151.440002,152.429993,146.541061,17850695
2015-08-14,153.199997,159.759995,153.000000,159.360001,153.203293,18962485
2015-08-17,159.389999,160.500000,156.679993,158.119995,152.011215,7442630
2015-08-18,158.990005,160.000000,156.350006,157.199997,151.126770,9974165
2015-08-19,157.600006,157.919998,154.309998,154.850006,148.867554,8477175
2015-08-20,154.800003,155.160004,140.660004,144.009995,138.446335,34706850
2015-08-21,141.789993,141.800003,135.860001,138.429993,133.081909,47775905
2015-08-24,132.600006,132.600006,119.000000,125.940002,121.074455,49036520
2015-08-25,129.600006,136.990005,127.500000,136.139999,130.880386,35878850
2015-08-26,136.139999,139.000000,132.559998,136.330002,131.063034,28419915
2015-08-27,140.940002,141.000000,133.720001,137.520004,132.207077,30871450
2015-08-28,139.970001,140.360001,131.759995,135.339996,130.111298,29301755
2015-08-31,135.389999,138.850006,134.199997,137.889999,132.562775,14909355
2015-09-01,135.979996,135.979996,130.559998,133.279999,128.130875,20935610
2015-09-02,135.000000,135.440002,130.460007,131.850006,126.756134,18930000
2015-09-03,133.199997,135.279999,132.160004,134.339996,129.149933,15062695
2015-09-04,133.000000,133.600006,127.000000,129.440002,124.439247,18705090
2015-09-07,129.800003,131.250000,128.220001,130.139999,125.112206,13447880
2015-09-08,131.279999,140.179993,130.639999,139.369995,133.985611,34189085
2015-09-09,143.550003,144.779999,142.000000,143.309998,137.773392,30508645
2015-09-10,139.000000,143.940002,138.199997,142.600006,137.090820,17735250
2015-09-11,143.940002,145.270004,140.869995,142.190002,136.696671,15170375
2015-09-14,142.000000,146.820007,141.259995,146.330002,140.676712,16565705
2015-09-15,146.539993,148.250000,145.070007,145.589996,139.965302,16110920
2015-09-16,147.000000,152.080002,147.000000,151.690002,145.829636,27152445
2015-09-18,154.600006,155.800003,152.720001,154.330002,148.367645,26829095
2015-09-21,151.929993,154.559998,151.179993,153.440002,147.512024,16264740
2015-09-22,154.399994,154.759995,144.600006,146.649994,140.984344,19125910
2015-09-23,144.600006,148.779999,142.850006,147.649994,141.945724,28532335
2015-09-24,147.539993,148.699997,143.720001,144.179993,138.609756,18338545
2015-09-28,144.000000,148.300003,144.000000,145.979996,140.340225,17370665
2015-09-29,144.020004,149.800003,140.550003,147.720001,142.013000,38504095
2015-09-30,148.860001,150.869995,144.660004,145.940002,140.301788,21025405
2015-10-01,147.800003,147.880005,143.000000,145.720001,140.090286,18723595
2015-10-05,146.550003,150.600006,146.550003,150.050003,144.253006,16198610
2015-10-06,150.479996,151.320007,147.380005,148.619995,142.878250,13222105
2015-10-07,148.619995,149.130005,146.720001,147.149994,141.465027,12428940
2015-10-08,146.600006,147.100006,144.089996,145.470001,139.849930,13806750
2015-10-09,146.660004,148.380005,144.020004,145.130005,139.523087,13380905
2015-10-12,145.860001,147.300003,144.119995,144.750000,139.157761,11647585
2015-10-13,145.179993,147.220001,144.800003,146.759995,141.090103,15112280
2015-10-14,146.600006,148.520004,146.000000,147.740005,142.032242,9671405
2015-10-15,148.399994,152.220001,148.399994,151.830002,145.964218,19755775
2015-10-16,152.000000,154.940002,150.449997,154.710007,148.732971,16218250
2015-10-19,154.570007,155.190002,153.220001,154.089996,148.136902,9387355
2015-10-20,154.179993,155.740005,152.270004,154.020004,148.069641,13621220
2015-10-21,154.000000,155.080002,151.399994,153.059998,147.146683,9432540
2015-10-23,154.520004,156.000000,152.800003,154.229996,148.271500,12371450
2015-10-26,154.800003,155.199997,148.720001,149.240005,143.474304,11315700
2015-10-27,149.199997,151.259995,148.399994,150.259995,144.454865,13654945
2015-10-28,148.199997,149.690002,143.360001,145.529999,139.907608,20105845
2015-10-29,145.979996,149.520004,141.550003,148.720001,142.974380,59974035
2015-10-30,149.979996,153.130005,148.800003,151.729996,145.868088,20048755
2015-11-02,151.039993,154.699997,150.479996,154.399994,148.434921,13308240
2015-11-03,155.080002,156.300003,153.300003,155.860001,149.838516,15156160
2015-11-04,156.800003,158.000000,156.039993,156.750000,150.694153,12395670
2015-11-05,156.000000,156.100006,151.820007,152.399994,146.512207,12105005
2015-11-06,152.440002,154.740005,150.000000,151.690002,145.829636,12841760
2015-11-09,148.800003,153.639999,147.059998,152.389999,146.502579,19696955
2015-11-10,151.029999,153.300003,147.419998,147.929993,142.214890,11980700
2015-11-13,150.699997,151.500000,146.699997,147.619995,141.916870,19647750
2015-11-16,147.199997,150.600006,147.020004,150.190002,144.387589,12772960
2015-11-17,151.279999,151.479996,147.399994,149.130005,143.368530,15427460
2015-11-18,149.130005,150.199997,144.039993,144.610001,139.023163,13495465
2015-11-19,145.699997,146.979996,144.820007,146.679993,141.013168,16618620
2015-11-20,146.669998,148.320007,145.020004,146.240005,140.590195,13068955
2015-11-23,146.800003,148.949997,146.419998,148.130005,142.407181,11223220
2015-11-24,148.000000,149.639999,147.580002,148.830002,143.080124,12498670
2015-11-26,149.389999,150.800003,149.039993,149.960007,144.166473,14841055
2015-11-27,150.199997,153.940002,149.770004,152.539993,146.646790,12464520
2015-11-30,152.399994,154.199997,152.399994,153.399994,147.473572,11087220
2015-12-01,154.000000,154.399994,151.740005,152.039993,146.166107,10485970
2015-12-02,152.440002,152.740005,149.600006,150.130005,144.329910,9236230
2015-12-03,149.000000,151.779999,149.000000,150.410004,144.599091,10662525
2015-12-04,149.000000,150.240005,147.710007,148.000000,142.282196,8180645
2015-12-07,148.979996,149.179993,146.500000,146.979996,141.301605,7792800
2015-12-08,146.199997,147.000000,144.720001,145.149994,139.542297,7330215
2015-12-09,145.000000,146.979996,142.690002,143.339996,137.802231,10317275
2015-12-10,143.979996,144.360001,140.460007,141.419998,135.956390,16252330
2015-12-11,141.800003,142.740005,134.449997,136.119995,130.861176,28722100
2015-12-14,135.820007,137.800003,133.600006,136.649994,131.370682,17360285
2015-12-15,137.600006,138.839996,135.149994,138.270004,132.928116,13407435
2015-12-16,139.399994,142.119995,138.850006,139.710007,134.312469,18151740
2015-12-17,141.600006,144.750000,141.139999,144.220001,138.648224,18659360
2015-12-18,143.580002,145.490005,142.720001,143.740005,138.186768,16685490
2015-12-21,143.399994,145.300003,143.380005,143.770004,138.215607,9460115
2015-12-22,143.990005,145.559998,142.399994,142.789993,137.273468,8068060
2015-12-23,143.600006,145.199997,143.600006,144.949997,139.350021,8680400
2015-12-24,145.229996,145.880005,144.020004,144.869995,139.273117,6064000
2015-12-28,145.179993,147.220001,145.039993,146.589996,140.926666,8447475
2015-12-29,146.889999,147.190002,145.600006,146.289993,140.638245,7058305
2015-12-30,146.759995,147.380005,146.020004,146.850006,141.176620,6045445
2015-12-31,146.820007,147.300003,144.679993,145.160004,139.551910,6457360
2016-01-01,145.529999,147.100006,144.550003,146.490005,140.830551,4988895
2016-01-04,145.979996,145.979996,140.220001,141.149994,135.696838,12693585
2016-01-05,141.800003,142.619995,139.679993,141.539993,136.071762,10345630
2016-01-06,142.389999,143.380005,140.300003,140.770004,135.331528,8329590
2016-01-07,138.580002,138.580002,135.139999,135.770004,130.524704,12052960
2016-01-08,137.000000,139.800003,136.669998,138.740005,133.379944,12796475
2016-01-11,137.000000,140.929993,135.250000,138.899994,133.533737,14801465
2016-01-12,139.509995,139.889999,133.679993,134.589996,129.390274,15401165
2016-01-13,136.300003,137.970001,132.020004,136.539993,131.264923,24823865
2016-01-14,134.589996,135.729996,132.399994,134.839996,129.630615,17869410
2016-01-15,136.000000,136.720001,132.020004,132.740005,127.611740,18152225
2016-01-18,132.199997,134.009995,130.339996,131.199997,126.131241,18905815
2016-01-19,132.600006,137.300003,131.500000,136.250000,130.986145,24393180
2016-01-20,134.779999,135.160004,126.309998,129.250000,124.256577,26445660
2016-01-21,131.009995,134.600006,129.490005,130.860001,125.804367,20534760
2016-01-22,133.399994,137.940002,132.350006,136.800003,131.514893,16567570
2016-01-25,138.380005,139.020004,134.699997,135.500000,130.265121,9817820
2016-01-27,136.020004,136.960007,133.000000,135.610001,130.370865,10075060
2016-01-28,135.970001,137.279999,133.529999,134.309998,129.121078,16022000
2016-01-29,132.600006,149.899994,130.229996,149.360001,143.589645,87063495
2016-02-01,150.880005,155.160004,148.899994,154.479996,148.511841,55294340
2016-02-02,154.479996,157.000000,152.080002,152.860001,146.954422,32985285
2016-02-03,150.270004,157.800003,150.009995,155.539993,149.530899,29323850
2016-02-04,156.940002,157.589996,150.850006,151.869995,146.002686,29722165
2016-02-05,151.839996,155.979996,151.839996,155.410004,149.405914,15978405
2016-02-08,155.039993,157.899994,153.000000,153.669998,147.733139,16112350
2016-02-09,151.710007,153.779999,148.300003,149.369995,143.599243,19050925
2016-02-10,148.419998,149.350006,145.520004,147.070007,141.388138,21933695
2016-02-11,147.000000,147.960007,141.919998,142.889999,137.369614,15571410
2016-02-12,144.000000,146.589996,138.440002,145.690002,140.061447,22277665
2016-02-15,147.039993,152.360001,147.029999,150.679993,144.858643,18884615
2016-02-16,151.690002,151.860001,146.199997,146.770004,141.099701,16563985
2016-02-17,146.580002,146.580002,140.240005,144.070007,138.504044,26398540
2016-02-18,145.600006,147.179993,141.279999,142.850006,137.331161,16055755
2016-02-19,142.199997,144.720001,141.710007,142.509995,137.004303,11826110
2016-02-22,143.199997,144.100006,141.839996,142.550003,137.042770,8648975
2016-02-23,142.500000,143.449997,136.240005,137.270004,131.966736,21500155
2016-02-24,136.770004,140.750000,134.410004,138.130005,132.793518,20841410
2016-02-25,138.960007,139.009995,133.320007,134.100006,128.919220,22305795
2016-02-26,136.460007,138.399994,133.779999,137.309998,132.005173,20627085
2016-02-29,137.589996,140.800003,132.669998,137.800003,132.476257,24929325
2016-03-01,139.360001,144.360001,138.190002,143.880005,138.321365,20408715
2016-03-02,146.199997,152.350006,146.100006,151.050003,145.214355,26665300
2016-03-03,151.800003,152.000000,148.220001,151.529999,145.675827,20116495
2016-03-04,151.199997,153.899994,149.050003,151.809998,145.945007,19092795
2016-03-08,153.800003,153.910004,150.320007,151.910004,146.041138,21291635
2016-03-09,151.000000,158.679993,150.259995,158.119995,152.011215,30298510
2016-03-10,158.800003,160.190002,156.899994,158.279999,152.165039,18269590
2016-03-11,157.399994,160.960007,157.119995,160.119995,153.933945,20752680
2016-03-14,161.000000,162.000000,159.399994,160.399994,154.203125,12531405
2016-03-15,160.199997,163.399994,159.410004,162.190002,155.923981,18064305
2016-03-16,161.399994,163.100006,159.100006,160.880005,154.664597,16745200
2016-03-17,162.220001,163.759995,158.600006,159.910004,153.732056,15460550
2016-03-18,160.199997,163.500000,159.149994,162.850006,156.558472,13220715
2016-03-21,163.600006,166.899994,162.550003,166.369995,159.942490,17150930
2016-03-22,166.199997,167.550003,164.529999,166.440002,160.009796,13091505
2016-03-23,166.000000,170.369995,165.289993,169.850006,163.288055,20967780
2016-03-28,168.630005,171.979996,167.100006,168.449997,161.942123,17251110
2016-03-29,168.199997,170.880005,167.199997,169.270004,162.730453,9845555
2016-03-30,170.699997,174.000000,169.710007,173.259995,166.566284,13545105
2016-03-31,172.500000,175.000000,171.710007,173.009995,166.325943,31232455
2016-04-01,172.600006,173.100006,170.479996,171.119995,164.508972,14136725
2016-04-04,171.179993,173.979996,171.000000,173.589996,166.883545,16196910
2016-04-05,172.000000,173.020004,165.300003,165.839996,159.432953,22500685
2016-04-06,167.000000,168.429993,165.649994,166.809998,160.365509,16484090
2016-04-07,167.789993,168.800003,166.199997,167.100006,160.644287,9215225
2016-04-08,167.399994,170.699997,166.639999,169.880005,163.316910,11833340
2016-04-11,170.600006,172.490005,169.570007,171.929993,165.287674,9609845
2016-04-12,171.960007,173.660004,170.639999,171.860001,165.220383,8861115
2016-04-13,173.419998,175.000000,173.149994,174.029999,167.306564,8343925
2016-04-18,172.399994,179.399994,172.220001,178.710007,171.805740,19491185
2016-04-20,178.940002,178.940002,175.399994,176.380005,169.565765,15352350
2016-04-21,177.679993,179.649994,175.320007,176.270004,169.460022,14804655
2016-04-22,176.000000,177.580002,174.529999,175.149994,168.383270,9580800
2016-04-25,175.419998,177.100006,174.229996,175.729996,168.940872,7570435
2016-04-26,176.000000,182.960007,175.119995,182.139999,175.103226,16571225
2016-04-27,183.000000,184.600006,179.600006,183.100006,176.026154,51044735
2016-04-28,183.270004,190.339996,183.199997,189.110001,181.803940,66735715
2016-04-29,189.600006,190.490005,185.740005,188.589996,181.304031,21534815
2016-05-02,189.580002,191.520004,188.300003,188.990005,181.688599,19933955
2016-05-03,189.300003,190.360001,185.600006,186.240005,179.044830,14613445
2016-05-04,186.199997,186.779999,182.880005,183.520004,176.429932,24070805
2016-05-05,183.800003,186.639999,181.130005,182.429993,175.382034,33803715
2016-05-06,181.800003,183.979996,181.179993,182.039993,175.007095,11919815
2016-05-09,182.960007,189.600006,182.679993,189.240005,181.928955,23103750
2016-05-10,189.800003,190.580002,187.619995,189.949997,182.611511,16215080
2016-05-11,187.250000,192.479996,185.600006,191.270004,183.880508,22916480
2016-05-12,191.199997,193.479996,190.020004,191.009995,183.630539,13195830
2016-05-13,191.210007,192.179993,188.820007,190.110001,182.765320,15825760
2016-05-16,190.589996,197.419998,189.039993,196.059998,188.485443,26057460
2016-05-17,197.740005,199.970001,193.539993,193.990005,186.495422,32223600
2016-05-18,193.279999,195.529999,192.570007,194.250000,186.745392,14691410
2016-05-19,194.339996,197.399994,192.899994,193.380005,185.909012,15444495
2016-05-20,194.979996,196.300003,192.899994,195.539993,187.985519,13374215
2016-05-23,196.550003,197.000000,194.899994,195.619995,188.062454,11301460
2016-05-24,195.009995,197.110001,194.229996,195.399994,187.850952,10828000
2016-05-25,197.000000,199.839996,197.000000,199.199997,191.504150,12132775
2016-05-26,200.000000,205.199997,199.419998,204.210007,196.320587,16518240
2016-05-27,205.000000,208.360001,203.600006,205.100006,197.176208,18491290
2016-05-30,204.880005,206.970001,204.259995,205.389999,199.399414,14618760
2016-05-31,205.399994,209.199997,203.979996,206.600006,200.574127,57458505
2016-06-01,206.300003,206.779999,201.110001,203.580002,197.642197,12213510
2016-06-02,202.850006,210.500000,202.330002,209.809998,203.690475,14912165
2016-06-03,211.000000,211.960007,208.419998,209.880005,203.758438,15162245
2016-06-06,210.000000,213.800003,208.910004,212.940002,206.729202,16298060
2016-06-07,214.500000,217.070007,212.419998,213.240005,207.020447,32603455
2016-06-08,213.100006,213.220001,208.979996,210.759995,204.612778,14662560
2016-06-09,210.759995,211.940002,207.330002,208.009995,201.942978,13298390
2016-06-10,208.520004,213.679993,208.119995,212.660004,206.457367,17476725
2016-06-13,211.589996,214.350006,210.479996,213.029999,206.816574,13488360
2016-06-14,213.020004,214.339996,211.509995,212.919998,206.709778,7728830
2016-06-15,213.710007,214.690002,211.419998,214.179993,207.933014,9095765
2016-06-16,213.199997,213.470001,209.490005,212.110001,205.923416,11322575
2016-06-17,213.000000,215.000000,212.000000,214.169998,207.923309,10541745
2016-06-20,211.589996,215.800003,211.070007,215.050003,208.777664,7533270
2016-06-21,215.610001,216.000000,213.270004,214.279999,208.030106,7588760
2016-06-22,215.000000,216.320007,213.360001,215.770004,209.476669,10105465
2016-06-23,215.259995,223.000000,215.259995,222.160004,215.680298,19308820
2016-06-24,212.449997,217.289993,208.399994,216.100006,209.797043,26805430
2016-06-27,214.089996,217.979996,213.990005,215.149994,208.874725,14452850
2016-06-28,216.580002,216.580002,212.490005,213.979996,207.738861,12291115
2016-06-29,215.000000,216.759995,214.000000,214.539993,208.282516,11630900
2016-06-30,216.380005,222.000000,214.899994,221.419998,214.961853,16237150
2016-07-01,222.529999,226.800003,221.309998,225.940002,219.350037,12687335
2016-07-04,227.000000,228.000000,223.000000,223.520004,217.000610,10167140
2016-07-05,223.779999,226.399994,222.600006,225.279999,218.709290,7817760
2016-07-07,226.000000,226.000000,222.000000,222.419998,215.932693,8108555
2016-07-08,222.250000,224.800003,221.320007,224.050003,217.515152,5656625
2016-07-11,226.399994,229.779999,226.220001,228.699997,222.029526,9376860
2016-07-12,228.399994,231.190002,227.619995,230.729996,224.000320,8146520
2016-07-13,230.539993,230.649994,227.600006,229.339996,222.650848,8914315
2016-07-14,229.600006,234.779999,229.080002,234.289993,227.456482,9619720
2016-07-15,234.399994,237.240005,232.110001,235.839996,228.961258,9389850
2016-07-18,235.020004,236.889999,234.059998,234.899994,228.048691,5684970
2016-07-19,234.000000,234.190002,228.699997,230.669998,223.942062,10242095
2016-07-20,231.100006,233.750000,229.619995,232.559998,225.776947,7295870
2016-07-21,232.399994,234.000000,230.080002,230.929993,224.194458,5165295
2016-07-22,231.000000,233.270004,229.860001,231.339996,224.592529,9143215
2016-07-25,230.009995,237.869995,229.550003,236.550003,229.650574,10202270
2016-07-26,236.600006,242.220001,235.429993,240.029999,233.029053,12171520
2016-07-27,241.179993,242.899994,235.220001,240.089996,233.087311,40172445
2016-07-28,241.389999,245.570007,240.529999,244.699997,237.562866,17546355
2016-07-29,245.000000,247.199997,241.800003,243.389999,236.291061,12436060
2016-08-01,244.800003,247.000000,240.710007,244.279999,237.155090,8392665
2016-08-02,245.199997,248.899994,244.570007,245.679993,238.514267,9455220
2016-08-03,246.600006,248.979996,243.529999,247.110001,239.902557,14034865
2016-08-04,248.100006,249.059998,244.009995,246.309998,239.125885,9219130
2016-08-05,247.960007,252.600006,246.899994,251.690002,244.348969,10681115
2016-08-08,253.630005,254.000000,251.039993,253.050003,245.669312,6486035
2016-08-09,253.029999,253.169998,250.199997,251.970001,244.620819,8699890
2016-08-10,252.800003,254.369995,249.520004,253.479996,246.086761,12298940
2016-08-11,253.000000,253.000000,247.220001,250.500000,243.193680,17711960
2016-08-12,250.800003,258.799988,250.600006,258.140015,250.610870,17444495
2016-08-16,259.790009,262.989990,257.980011,258.989990,251.436066,14094365
2016-08-17,260.200012,261.980011,257.059998,261.670013,254.037933,8196950
2016-08-18,262.040009,264.950012,261.600006,264.130005,256.426147,9260895
2016-08-19,264.200012,267.799988,263.200012,267.190002,259.396912,8321130
2016-08-22,267.000000,269.850006,266.540009,268.660004,260.824036,10797710
2016-08-23,268.640015,270.269989,267.100006,268.250000,260.425964,10622375
2016-08-24,268.250000,268.570007,266.010010,267.570007,259.765808,9255800
2016-08-25,267.859985,269.920013,267.399994,268.709991,260.872559,18358660
2016-08-26,269.320007,269.399994,263.809998,265.299988,257.562012,11571115
2016-08-29,264.940002,268.600006,263.399994,267.730011,259.921143,14935990
2016-08-30,268.600006,274.950012,268.040009,271.040009,263.134613,16352895
2016-08-31,272.000000,276.459991,268.399994,273.220001,265.251038,115844660
2016-09-01,273.940002,275.329987,272.029999,272.970001,265.008301,10078310
2016-09-02,273.000000,278.850006,272.459991,277.670013,269.571228,10368200
2016-09-06,277.989990,289.799988,277.989990,288.160004,279.755280,15724805
2016-09-07,289.540009,289.540009,278.010010,280.309998,272.134216,25600470
2016-09-08,277.429993,278.000000,264.250000,265.649994,257.901794,35636540
2016-09-09,250.009995,263.000000,249.389999,255.250000,247.805145,78742560
2016-09-12,249.800003,249.800003,239.399994,241.020004,233.990189,43954345
2016-09-14,240.619995,251.389999,240.619995,250.699997,243.387863,31911355
2016-09-15,248.000000,248.000000,241.240005,244.360001,237.232773,24159660
2016-09-16,246.399994,247.869995,231.779999,233.960007,227.136108,51458690
2016-09-19,233.199997,238.750000,231.160004,235.470001,228.602066,36763550
2016-09-20,237.820007,242.690002,234.259995,241.410004,234.368820,23871605
2016-09-21,241.820007,245.559998,241.820007,244.050003,236.931824,18703315
2016-09-22,249.000000,251.800003,246.179993,249.309998,242.038391,23157050
2016-09-23,249.000000,249.779999,245.610001,246.630005,239.436569,10170100
2016-09-26,244.389999,248.600006,243.250000,247.070007,239.863739,12014610
2016-09-27,249.399994,250.360001,247.639999,249.380005,242.106354,14692145
2016-09-28,249.199997,254.960007,249.000000,254.240005,246.824600,15717525
2016-09-29,255.199997,260.989990,245.000000,246.160004,238.980270,43012315
2016-09-30,246.309998,251.820007,242.309998,250.940002,243.620850,20948795
2016-10-03,255.000000,256.600006,252.649994,254.050003,246.640152,10837885
2016-10-04,256.000000,258.359985,254.059998,256.809998,249.319641,11167390
2016-10-05,258.799988,259.500000,254.199997,255.830002,248.368240,8482040
2016-10-06,247.419998,259.000000,246.300003,256.010010,248.542999,29599565
2016-10-07,255.199997,256.959991,253.229996,254.759995,247.329437,8982320
2016-10-10,255.800003,258.000000,255.199997,255.899994,248.436188,6132935
2016-10-13,253.600006,256.779999,247.059998,251.139999,243.815018,12997300
2016-10-14,252.000000,253.600006,248.830002,251.990005,244.640228,9909040
2016-10-17,252.880005,253.399994,248.449997,250.110001,242.815063,6591605
2016-10-18,251.000000,259.359985,251.000000,258.209991,250.678802,12869390
2016-10-19,259.589996,261.709991,255.449997,258.309998,250.775879,14327055
2016-10-20,260.200012,264.730011,259.359985,261.760010,254.125259,28955560
2016-10-21,262.809998,264.000000,259.399994,263.480011,255.795105,13051360
2016-10-24,264.000000,265.589996,261.209991,262.160004,254.513611,6980205
2016-10-25,262.000000,262.399994,259.700012,261.690002,254.057312,6748985
2016-10-26,260.790009,262.720001,256.910004,258.049988,250.523453,9314120
2016-10-27,260.000000,260.190002,248.419998,250.720001,243.407257,24423540
2016-10-28,251.800003,255.580002,251.460007,254.460007,247.038177,6607850
2016-11-01,254.690002,254.690002,249.419998,249.889999,242.601486,8123990
2016-11-02,247.210007,247.589996,240.160004,241.929993,234.873642,14708685
2016-11-03,242.199997,253.000000,238.000000,241.759995,234.708603,9504210
2016-11-04,243.000000,243.080002,234.520004,239.220001,232.242691,10946935
2016-11-07,242.000000,246.380005,240.800003,241.470001,234.427063,8729235
2016-11-08,243.000000,247.179993,239.229996,245.289993,238.135651,9374000
2016-11-09,228.000000,245.899994,224.610001,243.830002,236.718231,22095675
2016-11-10,248.000000,262.600006,246.059998,258.049988,250.523453,23416240
2016-11-11,254.000000,257.200012,241.929993,242.979996,235.893021,23019025
2016-11-15,243.600006,243.600006,229.419998,231.490005,224.738159,23185210
2016-11-16,235.399994,239.800003,226.710007,236.399994,229.504929,18857495
2016-11-17,236.990005,241.649994,233.229996,234.630005,227.786560,12123435
2016-11-18,235.639999,237.110001,232.020004,236.149994,229.262222,14506735
2016-11-21,236.399994,238.289993,221.139999,222.500000,216.010361,17277555
2016-11-22,225.740005,228.199997,219.029999,226.330002,219.728653,18976840
2016-11-23,229.000000,229.199997,223.619995,225.050003,218.485977,12537850
2016-11-24,224.020004,226.000000,221.839996,223.970001,217.437485,10787270
2016-11-25,226.089996,234.339996,224.970001,233.539993,226.728363,13887575
2016-11-28,227.000000,235.199997,226.800003,229.919998,223.213943,15220840
2016-11-29,230.380005,232.759995,228.279999,228.910004,222.233383,13297495
2016-11-30,229.600006,236.160004,229.229996,234.770004,227.922485,16167775
2016-12-01,235.139999,236.949997,231.399994,232.199997,225.427444,10222350
2016-12-02,230.800003,232.720001,228.520004,230.029999,223.320724,12103050
2016-12-05,231.399994,237.500000,230.210007,236.710007,229.805908,8199915
2016-12-06,237.539993,241.289993,235.479996,238.630005,231.669907,11322055
2016-12-07,239.699997,244.000000,234.979996,237.649994,230.718475,19343400
2016-12-08,238.720001,243.779999,238.649994,243.110001,236.019241,8945565
2016-12-09,244.000000,245.000000,240.770004,243.949997,236.834732,10060200
2016-12-12,242.399994,243.600006,237.410004,238.529999,231.572800,7934645
2016-12-13,239.000000,241.960007,236.020004,241.330002,234.291153,10786580
